"","subsection","response","estimator","estimate","cov","section","province"
"841","M331Gv","BIOLIVE_TPA","hb_unit",29.1650412711192,0.236482412557939,"M331G","M331"
"842","M331Gv","BIOLIVE_TPA","hb_area",20.7443016206123,0.0200049844374348,"M331G","M331"
"843","M331Gv","BIOLIVE_TPA","freq_unit",29.1603408304009,0.0790421478723909,"M331G","M331"
"844","M331Gv","BIOLIVE_TPA","freq_area",27.1456705583738,0.0793134165060107,"M331G","M331"
"845","M331Gv","BIOLIVE_TPA","dirmean",31.8422228666667,0.106770100639721,"M331G","M331"
"846","M331Gv","BIOLIVE_TPA","dirps",30.4249065934981,0.0987931206019837,"M331G","M331"
"847","M331Ha","BIOLIVE_TPA","hb_unit",19.4388339447927,0.0830126817109291,"M331H","M331"
"848","M331Ha","BIOLIVE_TPA","hb_area",15.3257150992756,0.033859516087492,"M331H","M331"
"849","M331Ha","BIOLIVE_TPA","freq_unit",19.4402115514353,0.1339205319071,"M331H","M331"
"850","M331Ha","BIOLIVE_TPA","freq_area",14.739386017166,0.167750369699763,"M331H","M331"
"851","M331Ha","BIOLIVE_TPA","dirmean",13.8989751369863,0.235460614906992,"M331H","M331"
"852","M331Ha","BIOLIVE_TPA","dirps",14.8739579393542,0.201179807696175,"M331H","M331"
"853","M331Hb","BIOLIVE_TPA","hb_unit",13.5369435632479,0.0495871519840267,"M331H","M331"
"854","M331Hb","BIOLIVE_TPA","hb_area",14.2936580960661,0.0410393601959689,"M331H","M331"
"855","M331Hb","BIOLIVE_TPA","freq_unit",13.5426724277857,0.0794573704095618,"M331H","M331"
"856","M331Hb","BIOLIVE_TPA","freq_area",10.9932103521457,0.10264572636969,"M331H","M331"
"857","M331Hb","BIOLIVE_TPA","dirmean",10.6951181151515,0.120687381850857,"M331H","M331"
"858","M331Hb","BIOLIVE_TPA","dirps",10.8322628747945,0.106229065684696,"M331H","M331"
"859","M331Hd","BIOLIVE_TPA","hb_unit",23.8619587926076,0.106409547185742,"M331H","M331"
"860","M331Hd","BIOLIVE_TPA","hb_area",20.2779154903473,0.0260508149528238,"M331H","M331"
"861","M331Hd","BIOLIVE_TPA","freq_unit",23.8647606345282,0.0548158237571754,"M331H","M331"
"862","M331Hd","BIOLIVE_TPA","freq_area",23.4661494944808,0.0643838623165337,"M331H","M331"
"863","M331Hd","BIOLIVE_TPA","dirmean",23.9025795333333,0.0770807210020117,"M331H","M331"
"864","M331Hd","BIOLIVE_TPA","dirps",23.8728573768821,0.0690318042246071,"M331H","M331"
"865","M331Hf","BIOLIVE_TPA","hb_unit",13.8641306590718,0.104863434673308,"M331H","M331"
"866","M331Hf","BIOLIVE_TPA","hb_area",14.8667795764838,0.0371696657248724,"M331H","M331"
"867","M331Hf","BIOLIVE_TPA","freq_unit",13.8847428065926,0.0913370306548365,"M331H","M331"
"868","M331Hf","BIOLIVE_TPA","freq_area",14.5091954387511,0.110219128682052,"M331H","M331"
"869","M331Hf","BIOLIVE_TPA","dirmean",12.2820546111111,0.150074781293803,"M331H","M331"
"870","M331Hf","BIOLIVE_TPA","dirps",14.5892984428519,0.116258971937219,"M331H","M331"
"871","M331Hg","BIOLIVE_TPA","hb_unit",16.5497853430598,0.0875804310283246,"M331H","M331"
"872","M331Hg","BIOLIVE_TPA","hb_area",17.8045559015187,0.054631449190651,"M331H","M331"
"873","M331Hg","BIOLIVE_TPA","freq_unit",16.5794665861521,0.163102853228146,"M331H","M331"
"874","M331Hg","BIOLIVE_TPA","freq_area",13.4660777472956,0.1859498616802,"M331H","M331"
"875","M331Hg","BIOLIVE_TPA","dirmean",10.0076291081081,0.237082162317728,"M331H","M331"
"876","M331Hg","BIOLIVE_TPA","dirps",12.3883204271051,0.206919966070435,"M331H","M331"
"877","M331Hh","BIOLIVE_TPA","hb_unit",25.6376482782928,0.086099337687886,"M331H","M331"
"878","M331Hh","BIOLIVE_TPA","hb_area",23.1896008378633,0.0320048989710879,"M331H","M331"
"879","M331Hh","BIOLIVE_TPA","freq_unit",25.6471264693239,0.109838675039081,"M331H","M331"
"880","M331Hh","BIOLIVE_TPA","freq_area",23.7866480922977,0.119680670966773,"M331H","M331"
"881","M331Hh","BIOLIVE_TPA","dirmean",22.249465877193,0.164752580117939,"M331H","M331"
"882","M331Hh","BIOLIVE_TPA","dirps",23.1075507839976,0.153383533547924,"M331H","M331"
"883","M331Hl","BIOLIVE_TPA","hb_unit",19.7460412971178,0.0719940051986169,"M331H","M331"
"884","M331Hl","BIOLIVE_TPA","hb_area",16.0259020535532,0.0306149094340633,"M331H","M331"
"885","M331Hl","BIOLIVE_TPA","freq_unit",19.7479860908607,0.108945885287175,"M331H","M331"
"886","M331Hl","BIOLIVE_TPA","freq_area",16.3498198495623,0.119692969678423,"M331H","M331"
"887","M331Hl","BIOLIVE_TPA","dirmean",16.074307875,0.145568448585587,"M331H","M331"
"888","M331Hl","BIOLIVE_TPA","dirps",16.6213900834565,0.13433777586095,"M331H","M331"
"889","M331Hm","BIOLIVE_TPA","hb_unit",22.7885312916218,0.123411175914241,"M331H","M331"
"890","M331Hm","BIOLIVE_TPA","hb_area",18.2187191148955,0.0271078023346058,"M331H","M331"
"891","M331Hm","BIOLIVE_TPA","freq_unit",22.7907644932044,0.123072979739053,"M331H","M331"
"892","M331Hm","BIOLIVE_TPA","freq_area",18.5847027485423,0.142201136974437,"M331H","M331"
"893","M331Hm","BIOLIVE_TPA","dirmean",20.6379381777778,0.203042846455879,"M331H","M331"
"894","M331Hm","BIOLIVE_TPA","dirps",18.9226867328439,0.198694891745499,"M331H","M331"
"895","M331Hn","BIOLIVE_TPA","hb_unit",32.2235598287584,0.123387043095196,"M331H","M331"
"896","M331Hn","BIOLIVE_TPA","hb_area",20.9150599219216,0.0212981610357123,"M331H","M331"
"897","M331Hn","BIOLIVE_TPA","freq_unit",32.2147961331058,0.0745847490677337,"M331H","M331"
"898","M331Hn","BIOLIVE_TPA","freq_area",26.5497690845027,0.0835594053608239,"M331H","M331"
"899","M331Hn","BIOLIVE_TPA","dirmean",30.1550313211009,0.11312281238545,"M331H","M331"
"900","M331Hn","BIOLIVE_TPA","dirps",29.326497518215,0.10392705064753,"M331H","M331"
"901","M331Hp","BIOLIVE_TPA","hb_unit",29.8157016395637,0.108041668929921,"M331H","M331"
"902","M331Hp","BIOLIVE_TPA","hb_area",20.6058739552561,0.0221255458951346,"M331H","M331"
"903","M331Hp","BIOLIVE_TPA","freq_unit",29.8075006239854,0.0840516668388467,"M331H","M331"
"904","M331Hp","BIOLIVE_TPA","freq_area",26.5872579627777,0.0847585875533375,"M331H","M331"
"905","M331Hp","BIOLIVE_TPA","dirmean",28.5982739066667,0.113068260623127,"M331H","M331"
"906","M331Hp","BIOLIVE_TPA","dirps",29.2851168266024,0.103318533411659,"M331H","M331"
"907","M331Ib","BIOLIVE_TPA","hb_unit",15.936590513692,0.0667798179726255,"M331I","M331"
"908","M331Ib","BIOLIVE_TPA","hb_area",18.7969572008416,0.0355005799376577,"M331I","M331"
"909","M331Ib","BIOLIVE_TPA","freq_unit",15.9444161489802,0.0416887346212905,"M331I","M331"
"910","M331Ib","BIOLIVE_TPA","freq_area",16.7204518482036,0.050693969944545,"M331I","M331"
"911","M331Ib","BIOLIVE_TPA","dirmean",16.2590393432836,0.063732915823298,"M331I","M331"
"912","M331Ib","BIOLIVE_TPA","dirps",16.6248195025308,0.0516650008312566,"M331I","M331"
"913","M331Ic","BIOLIVE_TPA","hb_unit",5.30534867110141,0.213882960466479,"M331I","M331"
"914","M331Ic","BIOLIVE_TPA","hb_area",7.47278646032453,0.039533166538478,"M331I","M331"
"915","M331Ic","BIOLIVE_TPA","freq_unit",5.31503998313572,0.142587362951914,"M331I","M331"
"916","M331Ic","BIOLIVE_TPA","freq_area",5.37599101341376,0.144594119049599,"M331I","M331"
"917","M331Ic","BIOLIVE_TPA","dirmean",5.80448572340426,0.173075343238163,"M331I","M331"
"918","M331Ic","BIOLIVE_TPA","dirps",5.42950006458711,0.14737452034962,"M331I","M331"
"919","M331Id","BIOLIVE_TPA","hb_unit",1.48411911520917,0.0723695015734208,"M331I","M331"
"920","M331Id","BIOLIVE_TPA","hb_area",2.82085829334667,0.193191924985789,"M331I","M331"
"921","M331Id","BIOLIVE_TPA","freq_unit",1.49659807274193,0.965075974860076,"M331I","M331"
"922","M331Id","BIOLIVE_TPA","freq_area",0.305030220542728,0.261220004725768,"M331I","M331"
"923","M331Id","BIOLIVE_TPA","dirmean",0.448368482758621,0.422834586074802,"M331I","M331"
"924","M331Id","BIOLIVE_TPA","dirps",0.306876107540262,0.261310010982099,"M331I","M331"
"925","M331Ig","BIOLIVE_TPA","hb_unit",26.0480442991693,0.406479498150934,"M331I","M331"
"926","M331Ig","BIOLIVE_TPA","hb_area",19.6575526166843,0.0251516728165033,"M331I","M331"
"927","M331Ig","BIOLIVE_TPA","freq_unit",26.0469213322823,0.054173843479383,"M331I","M331"
"928","M331Ig","BIOLIVE_TPA","freq_area",21.5519491583585,0.0738973167713575,"M331I","M331"
"929","M331Ig","BIOLIVE_TPA","dirmean",23.9996743603604,0.0988733851777931,"M331I","M331"
"930","M331Ig","BIOLIVE_TPA","dirps",21.8721608712225,0.0812973438635981,"M331I","M331"
"931","M331Ih","BIOLIVE_TPA","hb_unit",25.2837621259818,0.0918916273877456,"M331I","M331"
"932","M331Ih","BIOLIVE_TPA","hb_area",22.8279062397997,0.0315132248355236,"M331I","M331"
"933","M331Ih","BIOLIVE_TPA","freq_unit",25.2907587475328,0.05008530133218,"M331I","M331"
"934","M331Ih","BIOLIVE_TPA","freq_area",23.6121833690395,0.0704296861103429,"M331I","M331"
"935","M331Ih","BIOLIVE_TPA","dirmean",22.244159948718,0.0864583724094987,"M331I","M331"
"936","M331Ih","BIOLIVE_TPA","dirps",23.497515841057,0.0756461340617951,"M331I","M331"
"937","M331Ii","BIOLIVE_TPA","hb_unit",15.5597484652917,0.12646912860592,"M331I","M331"
"938","M331Ii","BIOLIVE_TPA","hb_area",16.4150923233501,0.0407752938230473,"M331I","M331"
"939","M331Ii","BIOLIVE_TPA","freq_unit",15.5708722161061,0.070896463218375,"M331I","M331"
"940","M331Ii","BIOLIVE_TPA","freq_area",13.2353477186749,0.102304066807249,"M331I","M331"
"941","M331Ii","BIOLIVE_TPA","dirmean",12.3620076382979,0.117784248250017,"M331I","M331"
"942","M331Ii","BIOLIVE_TPA","dirps",12.9601960576576,0.107144041696625,"M331I","M331"
"943","M331Ij","BIOLIVE_TPA","hb_unit",7.29344827545981,0.19131581391767,"M331I","M331"
"944","M331Ij","BIOLIVE_TPA","hb_area",6.51776824547566,0.0489264955674902,"M331I","M331"
"945","M331Ij","BIOLIVE_TPA","freq_unit",7.29897886331343,0.123046015552008,"M331I","M331"
"946","M331Ij","BIOLIVE_TPA","freq_area",4.12090252933346,0.176816456672803,"M331I","M331"
"947","M331Ij","BIOLIVE_TPA","dirmean",4.0906995338983,0.233411642931622,"M331I","M331"
"948","M331Ij","BIOLIVE_TPA","dirps",4.1601833907399,0.179298825736402,"M331I","M331"
"949","M331Ik","BIOLIVE_TPA","hb_unit",30.5318606466804,0.0796285008406403,"M331I","M331"
"950","M331Ik","BIOLIVE_TPA","hb_area",20.8128137434959,0.0223899546808858,"M331I","M331"
"951","M331Ik","BIOLIVE_TPA","freq_unit",30.5285263354726,0.0477552929660063,"M331I","M331"
"952","M331Ik","BIOLIVE_TPA","freq_area",28.5070421434047,0.05385016430591,"M331I","M331"
"953","M331Ik","BIOLIVE_TPA","dirmean",28.5443633034826,0.0743710114998088,"M331I","M331"
"954","M331Ik","BIOLIVE_TPA","dirps",29.6112365622371,0.0577178261376215,"M331I","M331"
"955","M331Il","BIOLIVE_TPA","hb_unit",11.2772637178777,0.12897076811039,"M331I","M331"
"956","M331Il","BIOLIVE_TPA","hb_area",11.2302192852034,0.0445899509479003,"M331I","M331"
"957","M331Il","BIOLIVE_TPA","freq_unit",11.301537127436,0.138778876209254,"M331I","M331"
"958","M331Il","BIOLIVE_TPA","freq_area",7.9183650692353,0.187300592381947,"M331I","M331"
"959","M331Il","BIOLIVE_TPA","dirmean",7.73381927272727,0.244156643718179,"M331I","M331"
"960","M331Il","BIOLIVE_TPA","dirps",7.75576488926028,0.19907608425541,"M331I","M331"
"961","M331In","BIOLIVE_TPA","hb_unit",20.4408467677777,0.142967777124198,"M331I","M331"
"962","M331In","BIOLIVE_TPA","hb_area",19.2301889775606,0.0299328545481726,"M331I","M331"
"963","M331In","BIOLIVE_TPA","freq_unit",20.4472288020497,0.042846797331126,"M331I","M331"
"964","M331In","BIOLIVE_TPA","freq_area",19.5070050547654,0.0700618693581103,"M331I","M331"
"965","M331In","BIOLIVE_TPA","dirmean",19.7277789922481,0.0781930875297161,"M331I","M331"
"966","M331In","BIOLIVE_TPA","dirps",19.4986056903556,0.0740633748848002,"M331I","M331"
"967","M331Io","BIOLIVE_TPA","hb_unit",5.86271273113529,3.45297696520203,"M331I","M331"
"968","M331Io","BIOLIVE_TPA","hb_area",6.06761017274403,0.0530564934676875,"M331I","M331"
"969","M331Io","BIOLIVE_TPA","freq_unit",5.87216901623369,0.147858164106189,"M331I","M331"
"970","M331Io","BIOLIVE_TPA","freq_area",3.21156772816437,0.201335681780338,"M331I","M331"
"971","M331Io","BIOLIVE_TPA","dirmean",3.51173635869565,0.306474889494883,"M331I","M331"
"972","M331Io","BIOLIVE_TPA","dirps",3.23934801328379,0.204021681016793,"M331I","M331"
"973","M331Ip","BIOLIVE_TPA","hb_unit",24.4088811045944,0.0903865080418633,"M331I","M331"
"974","M331Ip","BIOLIVE_TPA","hb_area",20.9129589923924,0.0291467041999269,"M331I","M331"
"975","M331Ip","BIOLIVE_TPA","freq_unit",24.4105038861567,0.0473868833351866,"M331I","M331"
"976","M331Ip","BIOLIVE_TPA","freq_area",22.9563492801761,0.0614484772163386,"M331I","M331"
"977","M331Ip","BIOLIVE_TPA","dirmean",22.03275521875,0.0779544885165869,"M331I","M331"
"978","M331Ip","BIOLIVE_TPA","dirps",23.0983184154309,0.0647801804545562,"M331I","M331"
"979","M331Iq","BIOLIVE_TPA","hb_unit",13.8596835052942,0.139010401998,"M331I","M331"
"980","M331Iq","BIOLIVE_TPA","hb_area",19.007149880003,0.0475759668598159,"M331I","M331"
"981","M331Iq","BIOLIVE_TPA","freq_unit",13.9012888906463,0.100665630588644,"M331I","M331"
"982","M331Iq","BIOLIVE_TPA","freq_area",12.4671368466005,0.105364119942563,"M331I","M331"
"983","M331Iq","BIOLIVE_TPA","dirmean",12.2679544130435,0.130007744979113,"M331I","M331"
"984","M331Iq","BIOLIVE_TPA","dirps",11.7233657033767,0.11056818148312,"M331I","M331"
"985","M331Ir","BIOLIVE_TPA","hb_unit",19.0780512413555,0.0767345124453684,"M331I","M331"
"986","M331Ir","BIOLIVE_TPA","hb_area",20.1598243979112,0.0341902637507694,"M331I","M331"
"987","M331Ir","BIOLIVE_TPA","freq_unit",19.095567780301,0.0837413260247867,"M331I","M331"
"988","M331Ir","BIOLIVE_TPA","freq_area",18.9703238236992,0.112676029393344,"M331I","M331"
"989","M331Ir","BIOLIVE_TPA","dirmean",18.1061898985507,0.137662324852602,"M331I","M331"
"990","M331Ir","BIOLIVE_TPA","dirps",18.3853294153031,0.128446413147982,"M331I","M331"
"991","M331Is","BIOLIVE_TPA","hb_unit",11.1401785601388,0.306568189033454,"M331I","M331"
"992","M331Is","BIOLIVE_TPA","hb_area",11.1822039985846,0.0542954643806847,"M331I","M331"
"993","M331Is","BIOLIVE_TPA","freq_unit",11.1555356280876,0.14628621867547,"M331I","M331"
"994","M331Is","BIOLIVE_TPA","freq_area",7.13295983033206,0.236347740226,"M331I","M331"
"995","M331Is","BIOLIVE_TPA","dirmean",6.32421514814815,0.319275969358093,"M331I","M331"
"996","M331Is","BIOLIVE_TPA","dirps",6.84926183357279,0.252274610867753,"M331I","M331"
"997","M331It","BIOLIVE_TPA","hb_unit",14.3858150853749,0.342937988796057,"M331I","M331"
"998","M331It","BIOLIVE_TPA","hb_area",15.9305409474062,0.045572778597741,"M331I","M331"
"999","M331It","BIOLIVE_TPA","freq_unit",14.4337495023268,0.136579824807592,"M331I","M331"
"1000","M331It","BIOLIVE_TPA","freq_area",11.9867909966507,0.211828974331217,"M331I","M331"
"1001","M331It","BIOLIVE_TPA","dirmean",10.7341532608696,0.288436081568175,"M331I","M331"
"1002","M331It","BIOLIVE_TPA","dirps",10.5808082142857,0.25132256932676,"M331I","M331"
"1003","M331Iu","BIOLIVE_TPA","hb_unit",22.965666995231,0.0885401929026773,"M331I","M331"
"1004","M331Iu","BIOLIVE_TPA","hb_area",20.0106066455817,0.0268818061351796,"M331I","M331"
"1005","M331Iu","BIOLIVE_TPA","freq_unit",22.9692108290973,0.0585414398261856,"M331I","M331"
"1006","M331Iu","BIOLIVE_TPA","freq_area",22.4119064736687,0.0656281571278006,"M331I","M331"
"1007","M331Iu","BIOLIVE_TPA","dirmean",22.8583346927711,0.0806393777300869,"M331I","M331"
"1008","M331Iu","BIOLIVE_TPA","dirps",22.6883606749039,0.0701079280972057,"M331I","M331"
"1009","M331Iv","BIOLIVE_TPA","hb_unit",17.7032728118247,3.10158839905212,"M331I","M331"
"1010","M331Iv","BIOLIVE_TPA","hb_area",19.9315546999015,0.0388637526939474,"M331I","M331"
"1011","M331Iv","BIOLIVE_TPA","freq_unit",17.7155777220784,0.0574089515725639,"M331I","M331"
"1012","M331Iv","BIOLIVE_TPA","freq_area",17.1795995914151,0.0727429301336315,"M331I","M331"
"1013","M331Iv","BIOLIVE_TPA","dirmean",15.7485008818182,0.0953557253248311,"M331I","M331"
"1014","M331Iv","BIOLIVE_TPA","dirps",16.9015678999713,0.0755071982467829,"M331I","M331"
"1015","M331Iw","BIOLIVE_TPA","hb_unit",27.1647259612054,0.169654787880137,"M331I","M331"
"1016","M331Iw","BIOLIVE_TPA","hb_area",19.5313634517271,0.0233539396563591,"M331I","M331"
"1017","M331Iw","BIOLIVE_TPA","freq_unit",27.1602434757828,0.0918250958445237,"M331I","M331"
"1018","M331Iw","BIOLIVE_TPA","freq_area",22.6514543687693,0.097613853370811,"M331I","M331"
"1019","M331Iw","BIOLIVE_TPA","dirmean",25.6811924358974,0.14680681175662,"M331I","M331"
"1020","M331Iw","BIOLIVE_TPA","dirps",24.194282296121,0.121229825320483,"M331I","M331"
"1021","M331Ja","BIOLIVE_TPA","hb_unit",14.0778710198911,0.0511533752568287,"M331J","M331"
"1022","M331Ja","BIOLIVE_TPA","hb_area",12.7096413504843,0.0319201585475414,"M331J","M331"
"1023","M331Ja","BIOLIVE_TPA","freq_unit",14.0828115699318,0.0701593116066737,"M331J","M331"
"1024","M331Ja","BIOLIVE_TPA","freq_area",12.0302215124486,0.0970873592279867,"M331J","M331"
"1025","M331Ja","BIOLIVE_TPA","dirmean",12.2267500147059,0.121579733643211,"M331J","M331"
"1026","M331Ja","BIOLIVE_TPA","dirps",12.1221098367672,0.101073180785977,"M331J","M331"
"1027","M331Jb","BIOLIVE_TPA","hb_unit",10.5677601343969,0.165521896904986,"M331J","M331"
"1028","M331Jb","BIOLIVE_TPA","hb_area",12.4776233137097,0.0533395354333141,"M331J","M331"
"1029","M331Jb","BIOLIVE_TPA","freq_unit",10.5993056665446,0.177733612670312,"M331J","M331"
"1030","M331Jb","BIOLIVE_TPA","freq_area",9.66305812169796,0.214675472304305,"M331J","M331"
"1031","M331Jb","BIOLIVE_TPA","dirmean",7.18332339473684,0.287693816313216,"M331J","M331"
"1032","M331Jb","BIOLIVE_TPA","dirps",9.49284325742617,0.230276912989927,"M331J","M331"
"1033","M332Aa","BIOLIVE_TPA","hb_unit",56.7440536842512,0.0750035480351875,"M332A","M332"
"1034","M332Aa","BIOLIVE_TPA","hb_area",43.7535333740152,0.0195570309158138,"M332A","M332"
"1035","M332Aa","BIOLIVE_TPA","freq_unit",56.7576519093424,0.060543598702766,"M332A","M332"
"1036","M332Aa","BIOLIVE_TPA","freq_area",50.866620779337,0.0453196453099944,"M332A","M332"
"1037","M332Aa","BIOLIVE_TPA","dirmean",62.4572218899083,0.0791063161671019,"M332A","M332"
"1038","M332Aa","BIOLIVE_TPA","dirps",62.712366842337,0.0786533217387523,"M332A","M332"
"1039","M332Aaa","BIOLIVE_TPA","hb_unit",14.1978312726447,0.0954400958607036,"M332A","M332"
"1040","M332Aaa","BIOLIVE_TPA","hb_area",12.9818349027443,0.0188426929229592,"M332A","M332"
"1041","M332Aaa","BIOLIVE_TPA","freq_unit",14.4613323117104,0.151601188575922,"M332A","M332"
"1042","M332Aaa","BIOLIVE_TPA","freq_area",14.7604519247431,0.135205422316157,"M332A","M332"
"1043","M332Aaa","BIOLIVE_TPA","dirmean",19.2338208,0.265446318787043,"M332A","M332"
"1044","M332Aaa","BIOLIVE_TPA","dirps",21.9654394917008,0.249731427477223,"M332A","M332"
"1045","M332Ab","BIOLIVE_TPA","hb_unit",28.3694213371533,0.0528224004545494,"M332A","M332"
"1046","M332Ab","BIOLIVE_TPA","hb_area",27.2783118861667,0.0254256706140057,"M332A","M332"
"1047","M332Ab","BIOLIVE_TPA","freq_unit",28.4189308823497,0.0503768723686395,"M332A","M332"
"1048","M332Ab","BIOLIVE_TPA","freq_area",29.6337247075228,0.0607312466967565,"M332A","M332"
"1049","M332Ab","BIOLIVE_TPA","dirmean",29.9514276731707,0.0748384915052261,"M332A","M332"
"1050","M332Ab","BIOLIVE_TPA","dirps",30.5224306550369,0.0734327176260022,"M332A","M332"
"1051","M332Abb","BIOLIVE_TPA","hb_unit",14.2950744158231,0.0848989661998866,"M332A","M332"
"1052","M332Abb","BIOLIVE_TPA","hb_area",14.8396476690851,0.0283335556979718,"M332A","M332"
"1053","M332Abb","BIOLIVE_TPA","freq_unit",14.5348019272927,0.14961893934474,"M332A","M332"
"1054","M332Abb","BIOLIVE_TPA","freq_area",16.2832137704519,0.151910305074768,"M332A","M332"
"1055","M332Abb","BIOLIVE_TPA","dirmean",14.62160221875,0.261598611293627,"M332A","M332"
"1056","M332Abb","BIOLIVE_TPA","dirps",18.7677463150722,0.215617356394849,"M332A","M332"
"1057","M332Ac","BIOLIVE_TPA","hb_unit",55.2062697103374,0.0465226026241658,"M332A","M332"
"1058","M332Ac","BIOLIVE_TPA","hb_area",43.0694500946862,0.0209614427295681,"M332A","M332"
"1059","M332Ac","BIOLIVE_TPA","freq_unit",55.2132364904372,0.0448147546006514,"M332A","M332"
"1060","M332Ac","BIOLIVE_TPA","freq_area",51.0063663753341,0.0425045184692906,"M332A","M332"
"1061","M332Ac","BIOLIVE_TPA","dirmean",57.3615146140351,0.0596941203079505,"M332A","M332"
"1062","M332Ac","BIOLIVE_TPA","dirps",57.8182600636928,0.0591493332900273,"M332A","M332"
"1063","M332Ad","BIOLIVE_TPA","hb_unit",24.7186638337029,0.0737461937592119,"M332A","M332"
"1064","M332Ad","BIOLIVE_TPA","hb_area",20.5078504455103,0.0209187410687523,"M332A","M332"
"1065","M332Ad","BIOLIVE_TPA","freq_unit",24.8595483057739,0.126998522129451,"M332A","M332"
"1066","M332Ad","BIOLIVE_TPA","freq_area",22.8496085806383,0.0984417855466156,"M332A","M332"
"1067","M332Ad","BIOLIVE_TPA","dirmean",27.3688816571429,0.219188328753871,"M332A","M332"
"1068","M332Ad","BIOLIVE_TPA","dirps",31.1915952809443,0.201800045387821,"M332A","M332"
"1069","M332Ae","BIOLIVE_TPA","hb_unit",19.0540713251584,0.135312435241328,"M332A","M332"
"1070","M332Ae","BIOLIVE_TPA","hb_area",15.6499318771495,0.0219103576701833,"M332A","M332"
"1071","M332Ae","BIOLIVE_TPA","freq_unit",19.1963266940325,0.143687539080348,"M332A","M332"
"1072","M332Ae","BIOLIVE_TPA","freq_area",16.0919133219858,0.124264987799942,"M332A","M332"
"1073","M332Ae","BIOLIVE_TPA","dirmean",19.9404722093023,0.206860834301948,"M332A","M332"
"1074","M332Ae","BIOLIVE_TPA","dirps",18.2578379044871,0.206593928998978,"M332A","M332"
"1075","M332Af","BIOLIVE_TPA","hb_unit",28.349213675243,0.0956166959002845,"M332A","M332"
"1076","M332Af","BIOLIVE_TPA","hb_area",27.855182152691,0.0261129020702616,"M332A","M332"
"1077","M332Af","BIOLIVE_TPA","freq_unit",28.5206439214058,0.0793921765961397,"M332A","M332"
"1078","M332Af","BIOLIVE_TPA","freq_area",29.3251758137869,0.0789992414325586,"M332A","M332"
"1079","M332Af","BIOLIVE_TPA","dirmean",29.7799056216216,0.123850085256838,"M332A","M332"
"1080","M332Af","BIOLIVE_TPA","dirps",30.2667585346505,0.117090960278444,"M332A","M332"
"1081","M332Ag","BIOLIVE_TPA","hb_unit",26.0557013258105,0.121381298110522,"M332A","M332"
"1082","M332Ag","BIOLIVE_TPA","hb_area",23.1676673341589,0.0225740689372343,"M332A","M332"
"1083","M332Ag","BIOLIVE_TPA","freq_unit",26.2065258011179,0.123754557073163,"M332A","M332"
"1084","M332Ag","BIOLIVE_TPA","freq_area",25.3137143634219,0.0940864349845115,"M332A","M332"
"1085","M332Ag","BIOLIVE_TPA","dirmean",28.6513385135135,0.223630960200636,"M332A","M332"
"1086","M332Ag","BIOLIVE_TPA","dirps",31.7203231893963,0.190152204799791,"M332A","M332"
"1087","M332Ah","BIOLIVE_TPA","hb_unit",25.4246021134685,2.13276923367772,"M332A","M332"
"1088","M332Ah","BIOLIVE_TPA","hb_area",22.2706229945904,0.0234218222641744,"M332A","M332"
"1089","M332Ah","BIOLIVE_TPA","freq_unit",25.5296318747755,0.0700371505327,"M332A","M332"
"1090","M332Ah","BIOLIVE_TPA","freq_area",24.651388201013,0.0792971103072225,"M332A","M332"
"1091","M332Ah","BIOLIVE_TPA","dirmean",26.5450861639344,0.107748783386353,"M332A","M332"
"1092","M332Ah","BIOLIVE_TPA","dirps",26.67455792485,0.106310338759581,"M332A","M332"
"1093","M332Ai","BIOLIVE_TPA","hb_unit",21.5469859679224,0.174567241918411,"M332A","M332"
"1094","M332Ai","BIOLIVE_TPA","hb_area",16.0889826950551,0.0178119851518575,"M332A","M332"
"1095","M332Ai","BIOLIVE_TPA","freq_unit",21.6466339506153,0.0893826384259036,"M332A","M332"
"1096","M332Ai","BIOLIVE_TPA","freq_area",20.1065635233718,0.0894721665674791,"M332A","M332"
"1097","M332Ai","BIOLIVE_TPA","dirmean",25.2167268676471,0.132087546528491,"M332A","M332"
"1098","M332Ai","BIOLIVE_TPA","dirps",25.6288025960794,0.129297000454826,"M332A","M332"
"1099","M332Aj","BIOLIVE_TPA","hb_unit",23.7358172582962,0.0950892154791584,"M332A","M332"
"1100","M332Aj","BIOLIVE_TPA","hb_area",23.5059920088707,0.0279722786012598,"M332A","M332"
"1101","M332Aj","BIOLIVE_TPA","freq_unit",23.8931986095041,0.115670806856707,"M332A","M332"
"1102","M332Aj","BIOLIVE_TPA","freq_area",23.6799093124629,0.110552512510413,"M332A","M332"
"1103","M332Aj","BIOLIVE_TPA","dirmean",23.4597399333333,0.199733615824756,"M332A","M332"
"1104","M332Aj","BIOLIVE_TPA","dirps",23.502568456571,0.199366431960476,"M332A","M332"
"1105","M332Ak","BIOLIVE_TPA","hb_unit",21.996520058346,0.176786333484033,"M332A","M332"
"1106","M332Ak","BIOLIVE_TPA","hb_area",20.9288543173105,0.0372539513119763,"M332A","M332"
"1107","M332Ak","BIOLIVE_TPA","freq_unit",22.1217069050665,0.12744124830431,"M332A","M332"
"1108","M332Ak","BIOLIVE_TPA","freq_area",19.0310071423778,0.137114844075463,"M332A","M332"
"1109","M332Ak","BIOLIVE_TPA","dirmean",15.6835931111111,0.224689921174391,"M332A","M332"
"1110","M332Ak","BIOLIVE_TPA","dirps",17.2636462564441,0.187749208335667,"M332A","M332"
