"","subsection","response","est_dirps","cov_dirps","ps_x","sd_dirps","est_dirmean","cov_dirmean","est_hb_unit","cov_hb_unit","est_hb_area","cov_hb_area","est_freq_unit","cov_freq_unit","est_freq_area","se_freq_area","cov_freq_area"
"63","322Bf","BIOLIVE_TPA",0.0442785414349539,0.208458451248264,0.0386150681950147,0.0105421282718049,0.050571843975036,0.218471438464308,0.634529535030987,7.60951310651418,0.846300625436412,4.62824882062345,0.634847618986562,1.39187251964597,0.0443077139660183,0.0105418965618696,0.208453869451022
"64","322Bh","BIOLIVE_TPA",0.0682371878525435,0.383019542775336,0.0725958508316373,0.0297346366624612,0.0776321658341658,0.384480278688418,0.626970651175677,0.210363515077559,0.816104704922788,2.9074014702959,0.627952565321963,0.840357165344749,0.0684265631971243,0.0297294596710239,0.382952856610114
"65","M313Ac","BIOLIVE_TPA",5.84294745395542,0.183692482553924,4.69475524475524,1.01556558484836,5.52861810526316,0.2513960605813,9.6458906424181,1.15038016282449,8.9222459049741,0.19635318078405,10.0363435509823,0.226424131998811,5.86013898644513,0.990094076580423,0.179085271894231
"66","M313Ad","BIOLIVE_TPA",5.9732259162157,0.0520173501803616,9.36711125397553,0.314185581767984,6.04001512338858,0.063910047755672,8.42777429231042,0.0726339950552847,10.0242178851355,0.20192626663976,8.44076999761673,0.0446168480195523,5.98730352435725,0.313433439985881,0.0518928237070437
"67","M313Ae","BIOLIVE_TPA",17.7543604570422,0.0569008449347185,23.3065069256221,1.01192889581125,17.7840750338983,0.0606916204628775,17.6118942562293,0.224482936048007,17.0104020490488,0.116376057502361,17.6369573769291,0.047495229603716,17.7970280892824,0.989084442008746,0.0556162994208835
"68","M313Af","BIOLIVE_TPA",25.0117641365879,0.114628985172096,13.7173467882329,2.84381313031688,24.808848530303,0.11583697292478,31.4242230785475,0.0820664278199848,19.0700576524768,0.0935245748090667,31.3560136437465,0.0949369088640038,23.5841418205619,2.38415583793494,0.0961010276241876
"69","M313Ag","BIOLIVE_TPA",4.81777881086119,0.0883438254710812,3.33901129015971,0.453859096434647,5.13741728994083,0.105113269996334,10.0866040055224,0.0368591571736362,8.92875919731662,0.211459212967097,10.1223544468129,0.0956030031477403,4.83857807938883,0.451623744035554,0.0879087133762412
"70","M313Ah","BIOLIVE_TPA",24.9383063596459,0.0498986214442289,22.8316828559785,1.23730170814269,24.7963104456825,0.0514769124070815,26.8679846638631,0.121860911896819,19.4365701435866,0.0953702473351809,26.8647707911303,0.045480209716521,24.6092100070554,1.20028826740843,0.0484059219228492
"71","M313Ak","BIOLIVE_TPA",6.84752158069101,0.0712341666778484,1.32635291521864,0.500847945815049,7.03100729850746,0.080729569543149,11.9068015248821,0.029458145243137,7.27496057177268,0.125890639341207,11.9147035781151,0.0757491153422435,6.78168393177222,0.497974367333079,0.0708254658530633
"72","M313Al","BIOLIVE_TPA",25.1792894193735,0.049976245761981,10.8667468692838,1.2411776590417,24.835352078125,0.0520135337577633,31.7351584502046,0.123552949592132,16.8300377836695,0.0824508455544117,31.7004740703193,0.044295871983795,24.3801741068743,1.19821723993943,0.0482464366186627
"73","M313Am","BIOLIVE_TPA",0.777194862462272,0.261817649705403,1.60085583377949,0.1815369977718,0.693371886792453,0.311465411373715,2.46994400518503,0.0459267416251649,3.24224267213793,0.568931044668706,2.56844228990502,0.313226690284039,0.768300765711456,0.181431312801161,0.261665227934845
"74","M313Ba","BIOLIVE_TPA",1.41171145964753,0.156724416638873,9.52412162959467,0.236726381003766,1.51046267123288,0.163199553249952,0.332411441727115,0.0673493589746441,5.53546809566396,0.44588688566718,0.529287079689206,0.483947755463713,1.40954985642002,0.236448492852156,0.156540441121369
"75","M313Bb","BIOLIVE_TPA",2.28149118746014,0.104072305917887,5.92390129588358,0.23458032693902,2.25401296598639,0.156884832901312,5.15630772517445,0.644168603491599,7.99888254805353,0.431770785641237,5.2294431541812,0.145525575218997,2.29217001055725,0.234280242247562,0.103939172392931
"76","M313Bd","BIOLIVE_TPA",3.51982259858441,0.0703229073688428,8.90046683922185,0.243426316859437,3.46155080851064,0.0855533252026897,6.72256367755266,0.0870862366827973,10.5975442371183,0.372490217441066,6.73779586692661,0.0725347520975264,3.54430890209221,0.243075111122336,0.0702214482955752
"77","M313Bf","BIOLIVE_TPA",3.02782102754851,0.0808067366600599,9.34241737852592,0.247405694608581,3.06169639852399,0.106072660428757,4.25442594332932,1.0347134236755,8.44478629164402,0.33558835646959,4.29945694694599,0.101331177831511,3.03933815041759,0.247049250147686,0.0806903160831969
"78","M313Bg","BIOLIVE_TPA",20.8216927728674,0.071874660043764,35.9225144031534,1.46077697248429,20.3239496589595,0.0748894132629672,17.5667069052125,0.259260057853309,22.3147512356611,0.133587026534158,17.6365374992633,0.0518022564981552,21.6406050625905,1.41178423732238,0.069464068796294
"79","M331Aa","BIOLIVE_TPA",28.7959419488735,0.0679243635194381,37.5169889986698,1.96770289015902,28.9690294940476,0.0741507612633908,25.7415991253449,0.459895082620143,20.6571356697943,0.0218967133493933,25.7445906338572,0.0517053342972649,27.4229544870814,1.78650384950609,0.0616694408030882
"80","M331Ab","BIOLIVE_TPA",24.3140308306501,0.0784041328641446,31.2629474898919,1.89972928408105,24.2299635833333,0.0836985449675621,26.7277105311476,0.107422560681191,21.8182217807444,0.0276509061224732,26.72860744163,0.0535484701510163,24.0769555734725,1.73606936592228,0.0716496894414005
"81","M331Ac","BIOLIVE_TPA",11.389536694302,0.122652711321433,22.0056113849904,1.50586733033933,12.2774891326531,0.134817793689197,11.9522276929745,0.187101415305875,13.9475825055776,0.0348844723082802,11.9661551947729,0.0898936870420432,11.5379014581964,1.41965455351134,0.115630691110582
"82","M331Ad","BIOLIVE_TPA",2.8221906547714,0.246708058712885,10.4463700032324,0.632947676173325,2.565573575,0.282390333615778,4.12012553870877,0.10322345225413,6.89228684310939,0.0824938641147907,4.13709229909704,0.284694801531517,2.83517979146714,0.626368779103954,0.244143759979269
"83","M331Ae","BIOLIVE_TPA",22.0767673037644,0.103005789036979,36.7805735072841,2.18617588704392,21.2238157435897,0.115846395487723,28.1987393850532,0.0961818267773554,27.7173179119543,0.0401024137685187,28.2215467136723,0.084966841781067,23.9842746735251,1.95532219839862,0.0921286832688975
"84","M331Ag","BIOLIVE_TPA",11.3809164288886,0.151293707064652,20.6307231688745,1.74589954059966,11.5398027748344,0.156004515590004,14.2158954531609,0.177241381716154,15.1653374815992,0.0403549180806037,14.2226050472452,0.101388812342598,11.8185975130263,1.61482311935479,0.139935070890148
"85","M331Ah","BIOLIVE_TPA",15.0050498152384,0.112591835283204,18.886156600663,1.64630320814199,14.6218702626263,0.14790485040601,15.6638089479067,0.779036513001438,12.6068998643573,0.0264757428482826,15.6680807267866,0.0755027085832425,14.4337994294982,1.53568221001106,0.105026387351849
"86","M331Ai","BIOLIVE_TPA",2.14312935889571,0.32632238236133,5.95179666958808,0.628067359398606,1.92468366666667,0.454601445267591,9.40276451438213,0.118830176678241,9.56545448912063,0.152612120252646,9.4371093511229,0.333838893356414,2.25167700889812,0.621506149048657,0.322913401205838
"87","M331Aj","BIOLIVE_TPA",7.23984760816723,0.141227613505413,20.0567513368984,0.987940280954814,6.99537616216216,0.205958100594717,6.68087086505536,0.24775373047283,10.2582647205607,0.0450303794396238,6.72217855220437,0.169036771294728,7.27045436084541,0.962818103063181,0.137636358752377
"88","M331Ak","BIOLIVE_TPA",13.5254872366302,0.315699053926319,19.7375843611822,4.08119644156671,12.92749025,0.328122626107287,21.0995026523596,0.0901212174425761,19.3509171138491,0.045965301270193,21.12068507639,0.183207157800516,16.6101912371786,2.9295844820888,0.226616646033734
"89","M331Al","BIOLIVE_TPA",7.68346420128279,0.158051112535578,14.8736055101074,0.94515346661463,5.9800494375,0.328123528460646,7.51444919408804,0.111445954953739,8.18307724854041,0.0420198650923835,7.543023328653,0.152461505026004,7.5522075131288,0.923384563330336,0.154410857799925
"90","M331Am","BIOLIVE_TPA",27.5680035990098,0.0934138905415746,38.2475433060164,2.23848197495374,23.963052625,0.131831381885237,23.0824470072,0.0638780353161043,20.3663438699455,0.0260983894684096,23.0914191874356,0.0674108111058703,26.0776315662784,1.98088635729032,0.0826641909229759
"91","M331Ap","BIOLIVE_TPA",30.6900488025264,0.0950112351007012,39.5531537111634,2.7137779204051,28.5627054266667,0.111957679009759,25.3647225587799,0.11572786361425,20.5289894010817,0.022070440776909,25.3686726693481,0.06167179559457,27.8280378143695,2.2862508743754,0.0800432186035471
"92","M331Ar","BIOLIVE_TPA",10.8785228747512,0.12098307865919,25.4887459439386,1.4190683860625,11.7294782195122,0.141705223433856,10.1428553753795,0.141540757630484,14.553866161968,0.0381015339740188,10.1651596839062,0.0926139915750139,11.1515016525966,1.34621913993491,0.114772295471375
"93","M331As","BIOLIVE_TPA",18.8127294031139,0.112273259020676,28.5140175557056,2.03653935017901,18.1391309733333,0.137624624026336,21.8684592925865,0.0698330814720396,20.432022326979,0.034588972017652,21.877540954806,0.0724105802127591,19.2743882607429,1.83725837586142,0.10128701196118
"94","M331Ba","BIOLIVE_TPA",10.0496037883198,0.105169618514549,14.2958984219095,0.979467397082856,9.31321622077922,0.128995135593464,14.5009902995803,0.0787070230732926,12.9535911385909,0.0427103643513572,14.5019523605294,0.0591639721734522,10.1188912544051,0.954697055888979,0.102509920660803
"95","M331Bb","BIOLIVE_TPA",26.964689436199,0.0775000293495351,39.790706805539,2.19307477125191,28.2977282674419,0.0969416005150551,28.7035615353717,0.348498456967485,26.155765996807,0.028383022959883,28.7111843912108,0.0504230043142195,27.3415157010437,1.95707467801904,0.0691601339698623
"96","M331Da","BIOLIVE_TPA",23.1763769282186,0.106479357648598,29.9536344135642,2.44151722147971,22.9294886388889,0.113596665731268,22.1065333878608,0.0688219354749257,17.8769401620994,0.0239409618264934,22.1099059840923,0.0737353210376108,21.7710514474299,2.11506582565075,0.092242171596603
"97","M331Db","BIOLIVE_TPA",23.9265932590325,0.171401658242555,31.192420913612,3.92715819011259,22.9120198157895,0.207715617542954,22.3133679494957,0.154193874170421,18.6938614950315,0.0250540777904308,22.3211905911648,0.109939439061747,21.5102616355226,2.87072784721436,0.125293530221026
