"","subsection","response","estimator","estimate","cov","section","province"
"3239","341Aq","BALIVE_TPA","dirmean",6.17998986046512,0.364229952736113,"341A","341"
"3240","341Aq","BALIVE_TPA","dirps",6.54028607891852,0.342693922873168,"341A","341"
"3241","341Ar","BALIVE_TPA","hb_unit",2.84739542571937,0.106202135522655,"341A","341"
"3242","341Ar","BALIVE_TPA","hb_area",2.37493580590756,0.0722501900716032,"341A","341"
"3243","341Ar","BALIVE_TPA","freq_unit",3.18700133897615,0.402371555273299,"341A","341"
"3244","341Ar","BALIVE_TPA","freq_area",1.45435089919912,0.715113898494386,"341A","341"
"3245","341Ar","BALIVE_TPA","dirmean",1.52850454867257,0.721301266165605,"341A","341"
"3246","341Ar","BALIVE_TPA","dirps",1.5261028596317,0.720315389410737,"341A","341"
"3247","341As","BALIVE_TPA","hb_unit",3.58155707211296,0.0156099756024621,"341A","341"
"3248","341As","BALIVE_TPA","hb_area",4.19046746183085,0.617362432398733,"341A","341"
"3249","341As","BALIVE_TPA","freq_unit",3.703362882564,0.82780737130894,"341A","341"
"3250","341As","BALIVE_TPA","freq_area",0.283959407819384,0.707094723147224,"341A","341"
"3251","341As","BALIVE_TPA","dirmean",0.315628439873418,1,"341A","341"
"3252","341As","BALIVE_TPA","dirps",0.284601826299689,0.707307499535456,"341A","341"
"3253","341At","BALIVE_TPA","hb_unit",1.64174993838471,0.0130563276929493,"341A","341"
"3254","341At","BALIVE_TPA","hb_area",2.08975161011314,0.0894640171534118,"341A","341"
"3255","341At","BALIVE_TPA","freq_unit",1.71354203921625,0.142803665811012,"341A","341"
"3256","341At","BALIVE_TPA","freq_area",1.22765035951217,0.370616884291638,"341A","341"
"3257","341At","BALIVE_TPA","dirmean",1.08617581272085,0.398861288576998,"341A","341"
"3258","341At","BALIVE_TPA","dirps",1.23748187382353,0.370977868910067,"341A","341"
"3259","341Au","BALIVE_TPA","hb_unit",21.151536632523,0.0743803454801104,"341A","341"
"3260","341Au","BALIVE_TPA","hb_area",23.9659781640309,0.065771625611007,"341A","341"
"3261","341Au","BALIVE_TPA","freq_unit",21.3339141710926,0.12684707657618,"341A","341"
"3262","341Au","BALIVE_TPA","freq_area",18.4564719330025,0.133287914834816,"341A","341"
"3263","341Au","BALIVE_TPA","dirmean",16.9437852128713,0.175222061516133,"341A","341"
"3264","341Au","BALIVE_TPA","dirps",18.2050796444679,0.137772360457663,"341A","341"
"3265","341Av","BALIVE_TPA","hb_unit",18.6077294759757,0.0697714983622968,"341A","341"
"3266","341Av","BALIVE_TPA","hb_area",14.8259224318565,0.0346689192208956,"341A","341"
"3267","341Av","BALIVE_TPA","freq_unit",18.71876561745,0.0890982061086167,"341A","341"
"3268","341Av","BALIVE_TPA","freq_area",16.9176262186661,0.102801814555288,"341A","341"
"3269","341Av","BALIVE_TPA","dirmean",19.8854431964912,0.139111516978234,"341A","341"
"3270","341Av","BALIVE_TPA","dirps",17.2700716674176,0.105587489219068,"341A","341"
"3271","341Aw","BALIVE_TPA","hb_unit",4.36864627398437,0.0236985707646386,"341A","341"
"3272","341Aw","BALIVE_TPA","hb_area",3.79970132532303,0.0677261663607804,"341A","341"
"3273","341Aw","BALIVE_TPA","freq_unit",4.50944916991339,0.317364019624899,"341A","341"
"3274","341Aw","BALIVE_TPA","freq_area",2.62185959563465,0.336324491983695,"341A","341"
"3275","341Aw","BALIVE_TPA","dirmean",2.60883625650558,0.404095268047115,"341A","341"
"3276","341Aw","BALIVE_TPA","dirps",2.66296509149267,0.337899940183072,"341A","341"
"3277","341Ax","BALIVE_TPA","hb_unit",12.3212607097524,0.0281019770528004,"341A","341"
"3278","341Ax","BALIVE_TPA","hb_area",9.00383524320743,0.0400987005850445,"341A","341"
"3279","341Ax","BALIVE_TPA","freq_unit",12.3735922394739,0.0907312247217765,"341A","341"
"3280","341Ax","BALIVE_TPA","freq_area",10.7221660836504,0.0996937474754414,"341A","341"
"3281","341Ax","BALIVE_TPA","dirmean",10.4412163389831,0.133466934201727,"341A","341"
"3282","341Ax","BALIVE_TPA","dirps",10.8156683266913,0.100362232239098,"341A","341"
"3283","341Ba","BALIVE_TPA","hb_unit",16.8640144169635,0.0425746841034982,"341B","341"
"3284","341Ba","BALIVE_TPA","hb_area",14.8639997915256,0.0892438273897393,"341B","341"
"3285","341Ba","BALIVE_TPA","freq_unit",16.927153909443,0.147251325488261,"341B","341"
"3286","341Ba","BALIVE_TPA","freq_area",7.41355053759042,0.128120897248639,"341B","341"
"3287","341Ba","BALIVE_TPA","dirmean",7.74482050990099,0.186104358697902,"341B","341"
"3288","341Ba","BALIVE_TPA","dirps",7.35619300205605,0.128908620245888,"341B","341"
"3289","341Bb","BALIVE_TPA","hb_unit",36.418741281468,0.0351946698208822,"341B","341"
"3290","341Bb","BALIVE_TPA","hb_area",24.6744466529233,0.057793916293318,"341B","341"
"3291","341Bb","BALIVE_TPA","freq_unit",36.4577833343037,0.11792351674691,"341B","341"
"3292","341Bb","BALIVE_TPA","freq_area",16.5793905047998,0.0968329446361922,"341B","341"
"3293","341Bb","BALIVE_TPA","dirmean",19.8526804228856,0.132846878025404,"341B","341"
"3294","341Bb","BALIVE_TPA","dirps",16.2513610219904,0.0991537458038332,"341B","341"
"3295","341Bd","BALIVE_TPA","hb_unit",60.1212758646676,0.0948634756087672,"341B","341"
"3296","341Bd","BALIVE_TPA","hb_area",37.0739904409625,0.0409530238397926,"341B","341"
"3297","341Bd","BALIVE_TPA","freq_unit",60.0523887005958,0.0796598638639005,"341B","341"
"3298","341Bd","BALIVE_TPA","freq_area",44.023962990256,0.0755923618075147,"341B","341"
"3299","341Bd","BALIVE_TPA","dirmean",42.0956493971963,0.0919889101820866,"341B","341"
"3300","341Bd","BALIVE_TPA","dirps",45.2937409972688,0.0809011823181869,"341B","341"
"3301","341Be","BALIVE_TPA","hb_unit",42.3574753697353,0.0491587203666698,"341B","341"
"3302","341Be","BALIVE_TPA","hb_area",31.6224965292771,0.0666049758184923,"341B","341"
"3303","341Be","BALIVE_TPA","freq_unit",42.5494585240098,0.282799888039832,"341B","341"
"3304","341Be","BALIVE_TPA","freq_area",25.5955039499147,0.223955909224601,"341B","341"
"3305","341Be","BALIVE_TPA","dirmean",22.0771664918033,0.333002685039109,"341B","341"
"3306","341Be","BALIVE_TPA","dirps",23.1792120376029,0.271008805459761,"341B","341"
"3307","341Bf","BALIVE_TPA","hb_unit",66.3944455391116,0.108231147865614,"341B","341"
"3308","341Bf","BALIVE_TPA","hb_area",43.8500661522367,0.0452280975074461,"341B","341"
"3309","341Bf","BALIVE_TPA","freq_unit",66.2374678266178,0.115137933623023,"341B","341"
"3310","341Bf","BALIVE_TPA","freq_area",45.9214390157702,0.10203145056149,"341B","341"
"3311","341Bf","BALIVE_TPA","dirmean",45.0833092741936,0.159900594750901,"341B","341"
"3312","341Bf","BALIVE_TPA","dirps",46.6981448091866,0.11916829894312,"341B","341"
"3313","341Bg","BALIVE_TPA","hb_unit",68.2990190167989,0.253561905828585,"341B","341"
"3314","341Bg","BALIVE_TPA","hb_area",38.2257606176405,0.0352941126822781,"341B","341"
"3315","341Bg","BALIVE_TPA","freq_unit",67.7559745310227,0.161663259080397,"341B","341"
"3316","341Bg","BALIVE_TPA","freq_area",44.4251306214811,0.118870492544601,"341B","341"
"3317","341Bg","BALIVE_TPA","dirmean",50.36255121875,0.214916475962305,"341B","341"
"3318","341Bg","BALIVE_TPA","dirps",50.9509470626727,0.163217781535861,"341B","341"
"3319","341Bh","BALIVE_TPA","hb_unit",92.6787262526044,0.204715440973748,"341B","341"
"3320","341Bh","BALIVE_TPA","hb_area",71.5602622624011,0.0354839680328808,"341B","341"
"3321","341Bh","BALIVE_TPA","freq_unit",92.4700219055325,0.0657971019804567,"341B","341"
"3322","341Bh","BALIVE_TPA","freq_area",89.5785904002153,0.0558855442610375,"341B","341"
"3323","341Bh","BALIVE_TPA","dirmean",93.7764090535714,0.0799883529946831,"341B","341"
"3324","341Bh","BALIVE_TPA","dirps",97.7841497249584,0.0672670140729453,"341B","341"
"3325","341Bj","BALIVE_TPA","hb_unit",34.8878713873342,4.29944923262907,"341B","341"
"3326","341Bj","BALIVE_TPA","hb_area",24.1358437621107,0.0490267001611895,"341B","341"
"3327","341Bj","BALIVE_TPA","freq_unit",34.9399178277864,0.0967875860965449,"341B","341"
"3328","341Bj","BALIVE_TPA","freq_area",24.7865181905992,0.0852636320657365,"341B","341"
"3329","341Bj","BALIVE_TPA","dirmean",22.8919968194444,0.124994501907391,"341B","341"
"3330","341Bj","BALIVE_TPA","dirps",24.9556416572411,0.0873732271564033,"341B","341"
"3331","341Bk","BALIVE_TPA","hb_unit",82.3721752035017,118.947242944833,"341B","341"
"3332","341Bk","BALIVE_TPA","hb_area",75.6986149669653,0.0409751865492254,"341B","341"
"3333","341Bk","BALIVE_TPA","freq_unit",82.5353355260619,0.0758693877290134,"341B","341"
"3334","341Bk","BALIVE_TPA","freq_area",82.5753862546494,0.0758942440054771,"341B","341"
"3335","341Bk","BALIVE_TPA","dirmean",85.9054759152542,0.113498181853762,"341B","341"
"3336","341Bk","BALIVE_TPA","dirps",85.7121726931752,0.10543254924904,"341B","341"
"3337","341Bm","BALIVE_TPA","hb_unit",27.9091638490476,1.26588641666903,"341B","341"
"3338","341Bm","BALIVE_TPA","hb_area",21.6773351711239,0.0683612011992343,"341B","341"
"3339","341Bm","BALIVE_TPA","freq_unit",28.0170849863209,0.177049756293482,"341B","341"
"3340","341Bm","BALIVE_TPA","freq_area",13.284915777301,0.165885280456947,"341B","341"
"3341","341Bm","BALIVE_TPA","dirmean",14.7451794254144,0.208148285194473,"341B","341"
"3342","341Bm","BALIVE_TPA","dirps",12.7447511219007,0.172500867208444,"341B","341"
"3343","341Bn","BALIVE_TPA","hb_unit",44.3916452840379,0.550479566630376,"341B","341"
"3344","341Bn","BALIVE_TPA","hb_area",28.684544161787,0.0542952085149724,"341B","341"
"3345","341Bn","BALIVE_TPA","freq_unit",44.4802192978717,0.167788567282979,"341B","341"
"3346","341Bn","BALIVE_TPA","freq_area",25.920288141848,0.171133040771284,"341B","341"
"3347","341Bn","BALIVE_TPA","dirmean",24.5663311403509,0.221645130589191,"341B","341"
"3348","341Bn","BALIVE_TPA","dirps",25.5733719920861,0.194651191541832,"341B","341"
"3349","341Bo","BALIVE_TPA","hb_unit",64.362380310477,0.11707896431444,"341B","341"
"3350","341Bo","BALIVE_TPA","hb_area",51.0601155639486,0.044205906029917,"341B","341"
"3351","341Bo","BALIVE_TPA","freq_unit",64.3841663902956,0.0889055313416331,"341B","341"
"3352","341Bo","BALIVE_TPA","freq_area",51.6577898832555,0.0730091850773029,"341B","341"
"3353","341Bo","BALIVE_TPA","dirmean",53.7100246209677,0.0870380146759116,"341B","341"
"3354","341Bo","BALIVE_TPA","dirps",51.5174301680563,0.0809966968179362,"341B","341"
"3355","341Bp","BALIVE_TPA","hb_unit",89.1010057580592,0.0470826427948947,"341B","341"
"3356","341Bp","BALIVE_TPA","hb_area",77.6309752747635,0.0425660547114262,"341B","341"
"3357","341Bp","BALIVE_TPA","freq_unit",89.1054461490395,0.0643083191035054,"341B","341"
"3358","341Bp","BALIVE_TPA","freq_area",83.6788330246661,0.0573524181392726,"341B","341"
"3359","341Bp","BALIVE_TPA","dirmean",84.8057887087379,0.0689453777354736,"341B","341"
"3360","341Bp","BALIVE_TPA","dirps",84.4008242224612,0.0663713080665377,"341B","341"
"3361","341Bq","BALIVE_TPA","hb_unit",82.9993157136001,1.51029378974329,"341B","341"
"3362","341Bq","BALIVE_TPA","hb_area",49.7842618167694,0.0345682100912616,"341B","341"
"3363","341Bq","BALIVE_TPA","freq_unit",82.5765958487346,0.101844119297646,"341B","341"
"3364","341Bq","BALIVE_TPA","freq_area",62.6315135649429,0.0797072563554014,"341B","341"
"3365","341Bq","BALIVE_TPA","dirmean",66.968262828125,0.116953322788613,"341B","341"
"3366","341Bq","BALIVE_TPA","dirps",70.2334372053943,0.0994708782428147,"341B","341"
"3367","341Ca","BALIVE_TPA","hb_unit",27.6151560175766,0.0942237696857053,"341C","341"
"3368","341Ca","BALIVE_TPA","hb_area",16.5050044656179,0.045799494741007,"341C","341"
"3369","341Ca","BALIVE_TPA","freq_unit",27.6433906340621,0.155417943024583,"341C","341"
"3370","341Ca","BALIVE_TPA","freq_area",17.431554424327,0.124869607474334,"341C","341"
"3371","341Ca","BALIVE_TPA","dirmean",16.7574840028249,0.164116600725225,"341C","341"
"3372","341Ca","BALIVE_TPA","dirps",17.7099965482607,0.128430545000175,"341C","341"
"3373","341Da","BALIVE_TPA","hb_unit",23.6148855919079,4.60556030560101,"341D","341"
"3374","341Da","BALIVE_TPA","hb_area",27.3581906280541,1.01846815055701,"341D","341"
"3375","341Da","BALIVE_TPA","freq_unit",24.9556084600067,1.07183045876586,"341D","341"
"3376","341Da","BALIVE_TPA","freq_area",1.80675688139602,0.986561212481157,"341D","341"
"3377","341Da","BALIVE_TPA","dirmean",1.24909012,1,"341D","341"
"3378","341Da","BALIVE_TPA","dirps",1.27905108278159,0.996022504933423,"341D","341"
"3379","341Db","BALIVE_TPA","hb_unit",49.927944020678,0.219756622657836,"341D","341"
"3380","341Db","BALIVE_TPA","hb_area",41.7949315128774,0.050899937181172,"341D","341"
"3381","341Db","BALIVE_TPA","freq_unit",50.2314002819107,0.128892664172414,"341D","341"
"3382","341Db","BALIVE_TPA","freq_area",38.1766511051756,0.132640033490429,"341D","341"
"3383","341Db","BALIVE_TPA","dirmean",38.1821364893617,0.174840231473601,"341D","341"
"3384","341Db","BALIVE_TPA","dirps",36.2192023535425,0.161787693984247,"341D","341"
"3385","341Dd","BALIVE_TPA","hb_unit",59.4520523967427,0.0491951307177939,"341D","341"
"3386","341Dd","BALIVE_TPA","hb_area",47.2987476801692,0.0328820331449194,"341D","341"
"3387","341Dd","BALIVE_TPA","freq_unit",59.6773958007334,0.0839643473565033,"341D","341"
"3388","341Dd","BALIVE_TPA","freq_area",52.317455829259,0.0936317862671454,"341D","341"
"3389","341Dd","BALIVE_TPA","dirmean",66.8874799189189,0.154171163050302,"341D","341"
"3390","341Dd","BALIVE_TPA","dirps",57.324191095723,0.133185822335947,"341D","341"
"3391","341De","BALIVE_TPA","hb_unit",49.2685187657806,2.54980378033149,"341D","341"
"3392","341De","BALIVE_TPA","hb_area",38.5857685534692,0.0331631097127864,"341D","341"
"3393","341De","BALIVE_TPA","freq_unit",49.4739482690056,0.109960567523319,"341D","341"
"3394","341De","BALIVE_TPA","freq_area",40.7809657613266,0.0905821891784191,"341D","341"
"3395","341De","BALIVE_TPA","dirmean",54.1035499076923,0.139763079090256,"341D","341"
"3396","341De","BALIVE_TPA","dirps",42.1092506261264,0.108906160289984,"341D","341"
"3397","341Dj","BALIVE_TPA","hb_unit",73.9758674837751,0.0871673776820143,"341D","341"
"3398","341Dj","BALIVE_TPA","hb_area",42.7965758195741,0.0211815351502437,"341D","341"
"3399","341Dj","BALIVE_TPA","freq_unit",72.6496693288994,0.107585736648417,"341D","341"
"3400","341Dj","BALIVE_TPA","freq_area",55.2783127071809,0.0735857642666537,"341D","341"
"3401","341Dj","BALIVE_TPA","dirmean",93.95187325,0.191171384059278,"341D","341"
"3402","341Dj","BALIVE_TPA","dirps",78.5221290117333,0.1213743602463,"341D","341"
"3403","341Dk","BALIVE_TPA","hb_unit",8.60628219051352,0.0638524436219685,"341D","341"
"3404","341Dk","BALIVE_TPA","hb_area",13.7412116897789,0.299086846531,"341D","341"
"3405","341Dk","BALIVE_TPA","freq_unit",9.14123239266743,1.01176122845587,"341D","341"
"3406","341Dk","BALIVE_TPA","freq_area",1.96170597689231,0.334407582415817,"341D","341"
"3407","341Dk","BALIVE_TPA","dirmean",2.1363950875,0.435911136136449,"341D","341"
"3408","341Dk","BALIVE_TPA","dirps",1.90117385828793,0.335465916743223,"341D","341"
"3409","341Dm","BALIVE_TPA","hb_unit",18.8374328911087,0.121223879798258,"341D","341"
"3410","341Dm","BALIVE_TPA","hb_area",21.0131145077224,0.179529460730402,"341D","341"
"3411","341Dm","BALIVE_TPA","freq_unit",19.7458116215405,0.33466865922284,"341D","341"
"3412","341Dm","BALIVE_TPA","freq_area",7.01072065797225,0.432168163304627,"341D","341"
"3413","341Dm","BALIVE_TPA","dirmean",5.44262678947368,0.588435219645207,"341D","341"
"3414","341Dm","BALIVE_TPA","dirps",6.04112220326932,0.448013862969581,"341D","341"
"3415","341Dn","BALIVE_TPA","hb_unit",53.1722201335049,0.0776309468578281,"341D","341"
"3416","341Dn","BALIVE_TPA","hb_area",42.8155758954124,0.0380386611524938,"341D","341"
"3417","341Dn","BALIVE_TPA","freq_unit",53.4825035453317,0.101552032042848,"341D","341"
"3418","341Dn","BALIVE_TPA","freq_area",45.1697888967351,0.102115823674607,"341D","341"
"3419","341Dn","BALIVE_TPA","dirmean",52.3396026756757,0.183159586283074,"341D","341"
"3420","341Dn","BALIVE_TPA","dirps",46.6507862847508,0.128261331834422,"341D","341"
"3421","341Ea","BALIVE_TPA","hb_unit",1.2484633179562,0.035715345753918,"341E","341"
"3422","341Ea","BALIVE_TPA","hb_area",2.06488835298306,1.25647483905918,"341E","341"
"3423","341Ea","BALIVE_TPA","freq_unit",1.27690665387675,1.55261408119476,"341E","341"
"3424","341Ea","BALIVE_TPA","freq_area",0.0570697328029883,0.379470871132277,"341E","341"
"3425","341Ea","BALIVE_TPA","dirmean",0.0764181698670606,0.559336197545166,"341E","341"
"3426","341Ea","BALIVE_TPA","dirps",0.0571068144505036,0.379472785413423,"341E","341"
"3427","341Eb","BALIVE_TPA","hb_unit",4.01452784029555,0.0322585300651727,"341E","341"
"3428","341Eb","BALIVE_TPA","hb_area",4.11971102771477,0.110143515438032,"341E","341"
"3429","341Eb","BALIVE_TPA","freq_unit",4.16530475633883,0.351148634982727,"341E","341"
"3430","341Eb","BALIVE_TPA","freq_area",2.3906015287503,0.33779974639952,"341E","341"
"3431","341Eb","BALIVE_TPA","dirmean",1.7392486484375,0.405199108185566,"341E","341"
"3432","341Eb","BALIVE_TPA","dirps",2.40598335501354,0.338506424237316,"341E","341"
"3433","341Ec","BALIVE_TPA","hb_unit",6.08666644152306,0.0933526999722741,"341E","341"
"3434","341Ec","BALIVE_TPA","hb_area",6.58592745476033,0.0635129172759169,"341E","341"
"3435","341Ec","BALIVE_TPA","freq_unit",6.16479034315739,0.14062974354001,"341E","341"
"3436","341Ec","BALIVE_TPA","freq_area",4.58802633375706,0.14833054938599,"341E","341"
"3437","341Ec","BALIVE_TPA","dirmean",4.82179492540323,0.194965639568786,"341E","341"
"3438","341Ec","BALIVE_TPA","dirps",4.60656921336397,0.148794385086477,"341E","341"
"3439","341Fa","BALIVE_TPA","hb_unit",17.7504946478825,0.283337930914909,"341F","341"
"3440","341Fa","BALIVE_TPA","hb_area",19.4773880388917,0.0826880998262069,"341F","341"
"3441","341Fa","BALIVE_TPA","freq_unit",18.1736414951159,0.151629988047749,"341F","341"
"3442","341Fa","BALIVE_TPA","freq_area",12.3826659964154,0.161229252018649,"341F","341"
"3443","341Fa","BALIVE_TPA","dirmean",10.9532136470588,0.242908370784565,"341F","341"
"3444","341Fa","BALIVE_TPA","dirps",12.1853504273842,0.164463308723774,"341F","341"
"3445","341Fd","BALIVE_TPA","hb_unit",6.21101001084838,0.529038190403067,"341F","341"
"3446","341Fd","BALIVE_TPA","hb_area",5.66192846851156,0.038219137856037,"341F","341"
"3447","341Fd","BALIVE_TPA","freq_unit",6.94946543843024,0.128060469444701,"341F","341"
"3448","341Fd","BALIVE_TPA","freq_area",7.15628473746234,0.260478514765327,"341F","341"
"3449","341Fd","BALIVE_TPA","dirmean",6.88870118367347,0.457364436194178,"341F","341"
"3450","341Fd","BALIVE_TPA","dirps",7.45120837474005,0.265757161249928,"341F","341"
"3451","341Fj","BALIVE_TPA","hb_unit",4.75095814646561,0.193380660471484,"341F","341"
"3452","341Fj","BALIVE_TPA","hb_area",3.11312139905257,0.0307072238866958,"341F","341"
"3453","341Fj","BALIVE_TPA","freq_unit",4.81240011290387,0.132266642810843,"341F","341"
"3454","341Fj","BALIVE_TPA","freq_area",3.3866372220808,0.115188670881276,"341F","341"
"3455","341Fj","BALIVE_TPA","dirmean",4.71421467536705,0.18893527024982,"341F","341"
"3456","341Fj","BALIVE_TPA","dirps",3.40884539004359,0.115393794464634,"341F","341"
"3457","341Fk","BALIVE_TPA","hb_unit",88.8009839426646,1.52647304400574,"341F","341"
"3458","341Fk","BALIVE_TPA","hb_area",89.3417986711845,0.0514855011762542,"341F","341"
"3459","341Fk","BALIVE_TPA","freq_unit",89.4692150618074,0.113213562983874,"341F","341"
"3460","341Fk","BALIVE_TPA","freq_area",89.0761487667393,0.0949932774538435,"341F","341"
"3461","341Fk","BALIVE_TPA","dirmean",80.6907219545455,0.169656457803266,"341F","341"
"3462","341Fk","BALIVE_TPA","dirps",75.1210519387456,0.154822418328959,"341F","341"
"3463","341Fl","BALIVE_TPA","hb_unit",10.4613027760228,0.0385147813263947,"341F","341"
"3464","341Fl","BALIVE_TPA","hb_area",6.53603349674065,0.0308079562376462,"341F","341"
"3465","341Fl","BALIVE_TPA","freq_unit",10.5875480335071,0.147259564801776,"341F","341"
"3466","341Fl","BALIVE_TPA","freq_area",8.43245306623471,0.149026091832392,"341F","341"
"3467","341Fl","BALIVE_TPA","dirmean",9.86518501945525,0.200645888308375,"341F","341"
"3468","341Fl","BALIVE_TPA","dirps",8.63713361077494,0.151032941874907,"341F","341"
"3469","341Fm","BALIVE_TPA","hb_unit",32.5147424339219,16.5696041978969,"341F","341"
"3470","341Fm","BALIVE_TPA","hb_area",33.0156502033144,0.0502826987054473,"341F","341"
"3471","341Fm","BALIVE_TPA","freq_unit",32.5881406880175,0.0492543145245216,"341F","341"
"3472","341Fm","BALIVE_TPA","freq_area",29.7316235851348,0.0568532775528999,"341F","341"
"3473","341Fm","BALIVE_TPA","dirmean",30.5319913238771,0.0750938890131917,"341F","341"
"3474","341Fm","BALIVE_TPA","dirps",29.6360600362962,0.0579487659149906,"341F","341"
"3475","341Fn","BALIVE_TPA","hb_unit",49.6483642992126,0.0475219067966865,"341F","341"
"3476","341Fn","BALIVE_TPA","hb_area",50.0374826471855,0.0769372078975318,"341F","341"
"3477","341Fn","BALIVE_TPA","freq_unit",50.3979283543551,0.19779452277674,"341F","341"
"3478","341Fn","BALIVE_TPA","freq_area",32.8383277923959,0.153156922747438,"341F","341"
"3479","341Fn","BALIVE_TPA","dirmean",30.24216546875,0.207470009601005,"341F","341"
"3480","341Fn","BALIVE_TPA","dirps",25.1871840884815,0.178737850208853,"341F","341"
"3481","341Fo","BALIVE_TPA","hb_unit",18.5808978110588,0.012873828032253,"341F","341"
"3482","341Fo","BALIVE_TPA","hb_area",16.7012424753457,0.041172046178999,"341F","341"
"3483","341Fo","BALIVE_TPA","freq_unit",18.6420797676878,0.0577862370674044,"341F","341"
"3484","341Fo","BALIVE_TPA","freq_area",16.2971136315385,0.0597322792323853,"341F","341"
"3485","341Fo","BALIVE_TPA","dirmean",18.8625404594595,0.0929327637547631,"341F","341"
"3486","341Fo","BALIVE_TPA","dirps",16.3494711959584,0.0602083710688079,"341F","341"
"3487","341Ga","BALIVE_TPA","hb_unit",2.77435116974025,0.388437809042815,"341G","341"
"3488","341Ga","BALIVE_TPA","hb_area",3.86634083633928,6.40696156975828,"341G","341"
"3489","341Ga","BALIVE_TPA","freq_unit",3.31682471485001,15.5363145533948,"341G","341"
"3490","341Ga","BALIVE_TPA","freq_area",0.0280244169191788,0.998783316766751,"341G","341"
"3491","341Ga","BALIVE_TPA","dirmean",0.0280609178082192,1,"341G","341"
"3492","341Ga","BALIVE_TPA","dirps",0.0280357761197897,0.99878804939407,"341G","341"
"3493","341Gb","BALIVE_TPA","hb_unit",7.37705352759753,0.118449097672192,"341G","341"
"3494","341Gb","BALIVE_TPA","hb_area",14.1838314365016,0.189792069040775,"341G","341"
"3495","341Gb","BALIVE_TPA","freq_unit",7.47691388457837,0.316723693023745,"341G","341"
"3496","341Gb","BALIVE_TPA","freq_area",2.1217944112049,0.171255697013836,"341G","341"
"3497","341Gb","BALIVE_TPA","dirmean",3.47511639414414,0.234962037843178,"341G","341"
"3498","341Gb","BALIVE_TPA","dirps",2.07813727810773,0.171631358576496,"341G","341"
"3499","341Gc","BALIVE_TPA","hb_unit",2.84816438906751,0.539443402934175,"341G","341"
"3500","341Gc","BALIVE_TPA","hb_area",7.18870217095259,0.810550029476722,"341G","341"
"3501","341Gc","BALIVE_TPA","freq_unit",2.97732109204712,1.53997156057851,"341G","341"
"3502","341Gc","BALIVE_TPA","freq_area",0.465195656096201,0.448619980009481,"341G","341"
"3503","341Gc","BALIVE_TPA","dirmean",0.412405567251462,0.532028261275963,"341G","341"
"3504","341Gc","BALIVE_TPA","dirps",0.464061227316776,0.448713478872766,"341G","341"
"3505","342Aa","BALIVE_TPA","hb_unit",15.1544783105623,0.577677474618619,"342A","342"
"3506","342Aa","BALIVE_TPA","hb_area",5.22452761847336,0.0442803777284075,"342A","342"
"3507","342Aa","BALIVE_TPA","freq_unit",15.1480720421847,0.308530600632613,"342A","342"
"3508","342Aa","BALIVE_TPA","freq_area",5.42061796395415,0.125510710989731,"342A","342"
"3509","342Aa","BALIVE_TPA","dirmean",11.4371047627119,0.421490042814428,"342A","342"
"3510","342Aa","BALIVE_TPA","dirps",7.43485774315273,0.328850361993122,"342A","342"
"3511","342Ac","BALIVE_TPA","hb_unit",7.02671851146336,4.48693321147815,"342A","342"
"3512","342Ac","BALIVE_TPA","hb_area",5.04464314596599,0.0858576399230145,"342A","342"
"3513","342Ac","BALIVE_TPA","freq_unit",7.79768839195258,0.334073625770464,"342A","342"
"3514","342Ac","BALIVE_TPA","freq_area",5.11392684136624,0.208139170693704,"342A","342"
"3515","342Ac","BALIVE_TPA","dirmean",5.69550045,0.395131810616841,"342A","342"
"3516","342Ac","BALIVE_TPA","dirps",5.41133444882445,0.305800043878853,"342A","342"
"3517","342Ad","BALIVE_TPA","hb_unit",4.84870774964227,0.0761744160906296,"342A","342"
"3518","342Ad","BALIVE_TPA","hb_area",2.12922699189769,0.0859677801088077,"342A","342"
"3519","342Ad","BALIVE_TPA","freq_unit",4.93318786380162,0.23830394643596,"342A","342"
"3520","342Ad","BALIVE_TPA","freq_area",2.24006681145469,0.253753580541789,"342A","342"
"3521","342Ad","BALIVE_TPA","dirmean",2.40085890225564,0.273114764816278,"342A","342"
"3522","342Ad","BALIVE_TPA","dirps",2.39208608537635,0.270579246426256,"342A","342"
"3523","342Bb","BALIVE_TPA","hb_unit",6.36117710319944,18.2189017014847,"342B","342"
"3524","342Bb","BALIVE_TPA","hb_area",3.71805180227804,0.093834625584185,"342B","342"
"3525","342Bb","BALIVE_TPA","freq_unit",6.44650067105756,0.191799697837472,"342B","342"
"3526","342Bb","BALIVE_TPA","freq_area",3.91011552126074,0.178169888154351,"342B","342"
"3527","342Bb","BALIVE_TPA","dirmean",3.84089732478632,0.197319207474149,"342B","342"
"3528","342Bb","BALIVE_TPA","dirps",4.05799567823654,0.194147230134759,"342B","342"
"3529","342Bd","BALIVE_TPA","hb_unit",6.88039439251929,16.9027210340346,"342B","342"
"3530","342Bd","BALIVE_TPA","hb_area",5.35459773166953,0.350724418503269,"342B","342"
"3531","342Bd","BALIVE_TPA","freq_unit",8.14279827013913,0.549458118706733,"342B","342"
"3532","342Bd","BALIVE_TPA","freq_area",1.52686664038997,0.0828084560409692,"342B","342"
"3533","342Bd","BALIVE_TPA","dirmean",1.4799302,0.917832356784995,"342B","342"
"3534","342Bd","BALIVE_TPA","dirps",1.50045607193801,0.0829865469215928,"342B","342"
